explained_variance,fps,nupdates,policy_entropy,policy_loss,total_timesteps,value_loss
nan,610,274,nan,nan,43840,nan
nan,610,275,nan,nan,44000,nan
nan,610,276,nan,nan,44160,nan
nan,610,277,nan,nan,44320,nan
nan,610,278,nan,nan,44480,nan
nan,610,279,nan,nan,44640,nan
nan,611,280,nan,nan,44800,nan
nan,611,281,nan,nan,44960,nan
nan,611,282,nan,nan,45120,nan
nan,611,283,nan,nan,45280,nan
nan,611,284,nan,nan,45440,nan
nan,611,285,nan,nan,45600,nan
nan,612,286,nan,nan,45760,nan
nan,612,287,nan,nan,45920,nan
nan,612,288,nan,nan,46080,nan
nan,612,289,nan,nan,46240,nan
nan,612,290,nan,nan,46400,nan
nan,613,291,nan,nan,46560,nan
nan,613,292,nan,nan,46720,nan
nan,613,293,nan,nan,46880,nan
nan,613,294,nan,nan,47040,nan
nan,613,295,nan,nan,47200,nan
nan,614,296,nan,nan,47360,nan
nan,614,297,nan,nan,47520,nan
nan,614,298,nan,nan,47680,nan
nan,614,299,nan,nan,47840,nan
nan,614,300,nan,nan,48000,nan
nan,614,301,nan,nan,48160,nan
nan,614,302,nan,nan,48320,nan
nan,615,303,nan,nan,48480,nan
nan,615,304,nan,nan,48640,nan
nan,615,305,nan,nan,48800,nan
nan,615,306,nan,nan,48960,nan
nan,615,307,nan,nan,49120,nan
nan,615,308,nan,nan,49280,nan
nan,615,309,nan,nan,49440,nan
nan,615,310,nan,nan,49600,nan
nan,615,311,nan,nan,49760,nan
nan,616,312,nan,nan,49920,nan
nan,616,313,nan,nan,50080,nan
nan,616,314,nan,nan,50240,nan
nan,616,315,nan,nan,50400,nan
nan,616,316,nan,nan,50560,nan
nan,616,317,nan,nan,50720,nan
nan,616,318,nan,nan,50880,nan
nan,616,319,nan,nan,51040,nan
nan,617,320,nan,nan,51200,nan
nan,617,321,nan,nan,51360,nan
nan,617,322,nan,nan,51520,nan
nan,617,323,nan,nan,51680,nan
nan,617,324,nan,nan,51840,nan
nan,617,325,nan,nan,52000,nan
nan,617,326,nan,nan,52160,nan
nan,618,327,nan,nan,52320,nan
nan,618,328,nan,nan,52480,nan
nan,618,329,nan,nan,52640,nan
nan,618,330,nan,nan,52800,nan
nan,618,331,nan,nan,52960,nan
nan,618,332,nan,nan,53120,nan
nan,618,333,nan,nan,53280,nan
nan,619,334,nan,nan,53440,nan
nan,619,335,nan,nan,53600,nan
nan,619,336,nan,nan,53760,nan
nan,619,337,nan,nan,53920,nan
nan,619,338,nan,nan,54080,nan
nan,619,339,nan,nan,54240,nan
nan,619,340,nan,nan,54400,nan
nan,619,341,nan,nan,54560,nan
nan,619,342,nan,nan,54720,nan
nan,619,343,nan,nan,54880,nan
nan,619,344,nan,nan,55040,nan
nan,620,345,nan,nan,55200,nan
nan,620,346,nan,nan,55360,nan
nan,620,347,nan,nan,55520,nan
nan,620,348,nan,nan,55680,nan
nan,620,349,nan,nan,55840,nan
nan,620,350,nan,nan,56000,nan
nan,620,351,nan,nan,56160,nan
nan,620,352,nan,nan,56320,nan
nan,620,353,nan,nan,56480,nan
nan,620,354,nan,nan,56640,nan
nan,620,355,nan,nan,56800,nan
nan,621,356,nan,nan,56960,nan
nan,621,357,nan,nan,57120,nan
nan,621,358,nan,nan,57280,nan
nan,621,359,nan,nan,57440,nan
nan,621,360,nan,nan,57600,nan
nan,621,361,nan,nan,57760,nan
nan,621,362,nan,nan,57920,nan
nan,621,363,nan,nan,58080,nan
nan,621,364,nan,nan,58240,nan
nan,621,365,nan,nan,58400,nan
nan,622,366,nan,nan,58560,nan
nan,622,367,nan,nan,58720,nan
nan,622,368,nan,nan,58880,nan
nan,622,369,nan,nan,59040,nan
nan,622,370,nan,nan,59200,nan
nan,622,371,nan,nan,59360,nan
nan,622,372,nan,nan,59520,nan
nan,623,373,nan,nan,59680,nan
nan,623,374,nan,nan,59840,nan
nan,623,375,nan,nan,60000,nan
nan,623,376,nan,nan,60160,nan
nan,623,377,nan,nan,60320,nan
nan,623,378,nan,nan,60480,nan
nan,623,379,nan,nan,60640,nan
nan,623,380,nan,nan,60800,nan
nan,623,381,nan,nan,60960,nan
nan,623,382,nan,nan,61120,nan
nan,623,383,nan,nan,61280,nan
nan,623,384,nan,nan,61440,nan
nan,624,385,nan,nan,61600,nan
nan,624,386,nan,nan,61760,nan
nan,624,387,nan,nan,61920,nan
nan,624,388,nan,nan,62080,nan
nan,624,389,nan,nan,62240,nan
nan,624,390,nan,nan,62400,nan
nan,624,391,nan,nan,62560,nan
nan,624,392,nan,nan,62720,nan
nan,624,393,nan,nan,62880,nan
nan,624,394,nan,nan,63040,nan
nan,625,395,nan,nan,63200,nan
nan,625,396,nan,nan,63360,nan
nan,625,397,nan,nan,63520,nan
nan,625,398,nan,nan,63680,nan
nan,625,399,nan,nan,63840,nan
nan,625,400,nan,nan,64000,nan
nan,625,401,nan,nan,64160,nan
nan,625,402,nan,nan,64320,nan
nan,625,403,nan,nan,64480,nan
nan,625,404,nan,nan,64640,nan
nan,625,405,nan,nan,64800,nan
nan,626,406,nan,nan,64960,nan
nan,626,407,nan,nan,65120,nan
nan,626,408,nan,nan,65280,nan
nan,626,409,nan,nan,65440,nan
nan,626,410,nan,nan,65600,nan
nan,626,411,nan,nan,65760,nan
nan,626,412,nan,nan,65920,nan
nan,626,413,nan,nan,66080,nan
nan,626,414,nan,nan,66240,nan
nan,627,415,nan,nan,66400,nan
nan,627,416,nan,nan,66560,nan
nan,627,417,nan,nan,66720,nan
nan,627,418,nan,nan,66880,nan
nan,627,419,nan,nan,67040,nan
nan,627,420,nan,nan,67200,nan
nan,627,421,nan,nan,67360,nan
nan,627,422,nan,nan,67520,nan
nan,627,423,nan,nan,67680,nan
nan,627,424,nan,nan,67840,nan
nan,627,425,nan,nan,68000,nan
nan,627,426,nan,nan,68160,nan
nan,627,427,nan,nan,68320,nan
nan,627,428,nan,nan,68480,nan
nan,627,429,nan,nan,68640,nan
nan,627,430,nan,nan,68800,nan
nan,628,431,nan,nan,68960,nan
nan,628,432,nan,nan,69120,nan
nan,628,433,nan,nan,69280,nan
nan,628,434,nan,nan,69440,nan
nan,628,435,nan,nan,69600,nan
nan,628,436,nan,nan,69760,nan
nan,628,437,nan,nan,69920,nan
nan,628,438,nan,nan,70080,nan
nan,628,439,nan,nan,70240,nan
nan,628,440,nan,nan,70400,nan
nan,628,441,nan,nan,70560,nan
nan,628,442,nan,nan,70720,nan
nan,629,443,nan,nan,70880,nan
nan,629,444,nan,nan,71040,nan
nan,629,445,nan,nan,71200,nan
nan,629,446,nan,nan,71360,nan
nan,629,447,nan,nan,71520,nan
nan,629,448,nan,nan,71680,nan
nan,629,449,nan,nan,71840,nan
nan,629,450,nan,nan,72000,nan
nan,629,451,nan,nan,72160,nan
nan,629,452,nan,nan,72320,nan
nan,629,453,nan,nan,72480,nan
nan,629,454,nan,nan,72640,nan
nan,629,455,nan,nan,72800,nan
nan,630,456,nan,nan,72960,nan
nan,630,457,nan,nan,73120,nan
nan,630,458,nan,nan,73280,nan
nan,630,459,nan,nan,73440,nan
nan,630,460,nan,nan,73600,nan
nan,630,461,nan,nan,73760,nan
nan,630,462,nan,nan,73920,nan
nan,630,463,nan,nan,74080,nan
nan,630,464,nan,nan,74240,nan
nan,630,465,nan,nan,74400,nan
nan,630,466,nan,nan,74560,nan
nan,630,467,nan,nan,74720,nan
nan,630,468,nan,nan,74880,nan
nan,630,469,nan,nan,75040,nan
nan,630,470,nan,nan,75200,nan
nan,630,471,nan,nan,75360,nan
nan,630,472,nan,nan,75520,nan
nan,630,473,nan,nan,75680,nan
nan,631,474,nan,nan,75840,nan
nan,631,475,nan,nan,76000,nan
nan,631,476,nan,nan,76160,nan
nan,631,477,nan,nan,76320,nan
nan,631,478,nan,nan,76480,nan
nan,631,479,nan,nan,76640,nan
nan,631,480,nan,nan,76800,nan
nan,631,481,nan,nan,76960,nan
nan,631,482,nan,nan,77120,nan
nan,631,483,nan,nan,77280,nan
nan,631,484,nan,nan,77440,nan
nan,631,485,nan,nan,77600,nan
nan,631,486,nan,nan,77760,nan
nan,632,487,nan,nan,77920,nan
nan,632,488,nan,nan,78080,nan
nan,632,489,nan,nan,78240,nan
nan,632,490,nan,nan,78400,nan
nan,632,491,nan,nan,78560,nan
nan,632,492,nan,nan,78720,nan
nan,632,493,nan,nan,78880,nan
nan,632,494,nan,nan,79040,nan
nan,632,495,nan,nan,79200,nan
nan,632,496,nan,nan,79360,nan
nan,632,497,nan,nan,79520,nan
nan,632,498,nan,nan,79680,nan
nan,632,499,nan,nan,79840,nan
nan,632,500,nan,nan,80000,nan
nan,632,501,nan,nan,80160,nan
nan,632,502,nan,nan,80320,nan
nan,632,503,nan,nan,80480,nan
nan,632,504,nan,nan,80640,nan
nan,632,505,nan,nan,80800,nan
nan,632,506,nan,nan,80960,nan
nan,633,507,nan,nan,81120,nan
nan,633,508,nan,nan,81280,nan
nan,633,509,nan,nan,81440,nan
nan,633,510,nan,nan,81600,nan
nan,633,511,nan,nan,81760,nan
nan,633,512,nan,nan,81920,nan
nan,633,513,nan,nan,82080,nan
nan,633,514,nan,nan,82240,nan
nan,633,515,nan,nan,82400,nan
nan,633,516,nan,nan,82560,nan
nan,633,517,nan,nan,82720,nan
nan,633,518,nan,nan,82880,nan
nan,633,519,nan,nan,83040,nan
nan,633,520,nan,nan,83200,nan
nan,633,521,nan,nan,83360,nan
nan,633,522,nan,nan,83520,nan
nan,633,523,nan,nan,83680,nan
nan,633,524,nan,nan,83840,nan
nan,634,525,nan,nan,84000,nan
nan,634,526,nan,nan,84160,nan
nan,634,527,nan,nan,84320,nan
nan,634,528,nan,nan,84480,nan
nan,634,529,nan,nan,84640,nan
nan,634,530,nan,nan,84800,nan
nan,634,531,nan,nan,84960,nan
nan,634,532,nan,nan,85120,nan
nan,634,533,nan,nan,85280,nan
nan,634,534,nan,nan,85440,nan
nan,634,535,nan,nan,85600,nan
nan,634,536,nan,nan,85760,nan
nan,634,537,nan,nan,85920,nan
nan,634,538,nan,nan,86080,nan
nan,634,539,nan,nan,86240,nan
nan,634,540,nan,nan,86400,nan
nan,634,541,nan,nan,86560,nan
nan,634,542,nan,nan,86720,nan
nan,634,543,nan,nan,86880,nan
nan,634,544,nan,nan,87040,nan
nan,634,545,nan,nan,87200,nan
nan,635,546,nan,nan,87360,nan
nan,635,547,nan,nan,87520,nan
nan,635,548,nan,nan,87680,nan
nan,635,549,nan,nan,87840,nan
nan,635,550,nan,nan,88000,nan
nan,635,551,nan,nan,88160,nan
nan,635,552,nan,nan,88320,nan
nan,635,553,nan,nan,88480,nan
nan,635,554,nan,nan,88640,nan
nan,635,555,nan,nan,88800,nan
nan,635,556,nan,nan,88960,nan
nan,635,557,nan,nan,89120,nan
nan,635,558,nan,nan,89280,nan
nan,635,559,nan,nan,89440,nan
nan,635,560,nan,nan,89600,nan
nan,635,561,nan,nan,89760,nan
nan,635,562,nan,nan,89920,nan
nan,635,563,nan,nan,90080,nan
nan,636,564,nan,nan,90240,nan
nan,636,565,nan,nan,90400,nan
nan,636,566,nan,nan,90560,nan
nan,636,567,nan,nan,90720,nan
nan,636,568,nan,nan,90880,nan
nan,636,569,nan,nan,91040,nan
nan,636,570,nan,nan,91200,nan
nan,636,571,nan,nan,91360,nan
nan,636,572,nan,nan,91520,nan
nan,636,573,nan,nan,91680,nan
nan,636,574,nan,nan,91840,nan
nan,636,575,nan,nan,92000,nan
nan,636,576,nan,nan,92160,nan
nan,636,577,nan,nan,92320,nan
nan,636,578,nan,nan,92480,nan
nan,636,579,nan,nan,92640,nan
nan,636,580,nan,nan,92800,nan
nan,636,581,nan,nan,92960,nan
nan,636,582,nan,nan,93120,nan
nan,636,583,nan,nan,93280,nan
nan,636,584,nan,nan,93440,nan
nan,636,585,nan,nan,93600,nan
nan,636,586,nan,nan,93760,nan
nan,636,587,nan,nan,93920,nan
nan,636,588,nan,nan,94080,nan
nan,637,589,nan,nan,94240,nan
nan,637,590,nan,nan,94400,nan
nan,637,591,nan,nan,94560,nan
nan,637,592,nan,nan,94720,nan
nan,637,593,nan,nan,94880,nan
nan,637,594,nan,nan,95040,nan
nan,637,595,nan,nan,95200,nan
nan,637,596,nan,nan,95360,nan
nan,637,597,nan,nan,95520,nan
nan,637,598,nan,nan,95680,nan
nan,637,599,nan,nan,95840,nan
nan,637,600,nan,nan,96000,nan
nan,637,601,nan,nan,96160,nan
nan,637,602,nan,nan,96320,nan
nan,637,603,nan,nan,96480,nan
nan,637,604,nan,nan,96640,nan
nan,637,605,nan,nan,96800,nan
nan,637,606,nan,nan,96960,nan
nan,637,607,nan,nan,97120,nan
nan,637,608,nan,nan,97280,nan
nan,637,609,nan,nan,97440,nan
nan,637,610,nan,nan,97600,nan
nan,637,611,nan,nan,97760,nan
nan,637,612,nan,nan,97920,nan
nan,637,613,nan,nan,98080,nan
nan,637,614,nan,nan,98240,nan
nan,637,615,nan,nan,98400,nan
nan,637,616,nan,nan,98560,nan
nan,637,617,nan,nan,98720,nan
nan,637,618,nan,nan,98880,nan
nan,637,619,nan,nan,99040,nan
nan,637,620,nan,nan,99200,nan
nan,637,621,nan,nan,99360,nan
nan,637,622,nan,nan,99520,nan
nan,637,623,nan,nan,99680,nan
nan,637,624,nan,nan,99840,nan
nan,637,625,nan,nan,100000,nan
nan,638,626,nan,nan,100160,nan
nan,638,627,nan,nan,100320,nan
nan,638,628,nan,nan,100480,nan
nan,638,629,nan,nan,100640,nan
nan,638,630,nan,nan,100800,nan
nan,638,631,nan,nan,100960,nan
nan,638,632,nan,nan,101120,nan
nan,638,633,nan,nan,101280,nan
nan,638,634,nan,nan,101440,nan
nan,638,635,nan,nan,101600,nan
nan,638,636,nan,nan,101760,nan
nan,638,637,nan,nan,101920,nan
nan,638,638,nan,nan,102080,nan
nan,638,639,nan,nan,102240,nan
nan,638,640,nan,nan,102400,nan
nan,638,641,nan,nan,102560,nan
nan,638,642,nan,nan,102720,nan
nan,638,643,nan,nan,102880,nan
nan,638,644,nan,nan,103040,nan
nan,638,645,nan,nan,103200,nan
nan,638,646,nan,nan,103360,nan
nan,638,647,nan,nan,103520,nan
nan,638,648,nan,nan,103680,nan
nan,638,649,nan,nan,103840,nan
nan,638,650,nan,nan,104000,nan
nan,638,651,nan,nan,104160,nan
nan,638,652,nan,nan,104320,nan
nan,638,653,nan,nan,104480,nan
nan,639,654,nan,nan,104640,nan
nan,639,655,nan,nan,104800,nan
nan,639,656,nan,nan,104960,nan
nan,639,657,nan,nan,105120,nan
nan,639,658,nan,nan,105280,nan
nan,639,659,nan,nan,105440,nan
nan,639,660,nan,nan,105600,nan
nan,639,661,nan,nan,105760,nan
nan,639,662,nan,nan,105920,nan
nan,639,663,nan,nan,106080,nan
nan,639,664,nan,nan,106240,nan
nan,639,665,nan,nan,106400,nan
nan,639,666,nan,nan,106560,nan
nan,639,667,nan,nan,106720,nan
nan,639,668,nan,nan,106880,nan
nan,639,669,nan,nan,107040,nan
nan,639,670,nan,nan,107200,nan
nan,639,671,nan,nan,107360,nan
nan,639,672,nan,nan,107520,nan
nan,639,673,nan,nan,107680,nan
nan,639,674,nan,nan,107840,nan
nan,639,675,nan,nan,108000,nan
